seg_id,s_mean,n_raters,pos_rate
21232,-0.7707472476840472,3,0.0
21233,-0.7707472476840472,3,0.0
21234,-0.7707472476840472,3,0.0
21235,-0.7707472476840472,3,0.0
21236,-0.7707472476840472,3,0.0
21237,-0.7707472476840472,3,0.0
21238,-0.7707472476840472,3,0.0
21239,-0.7707472476840472,3,0.0
21240,-0.7707472476840472,3,0.0
21241,-0.7707472476840472,3,0.0
21242,-0.7707472476840472,3,0.0
21243,-0.7707472476840472,3,0.0
21244,-0.7707472476840472,3,0.0
21245,-0.7707472476840472,3,0.0
21246,-0.7707472476840472,3,0.0
21247,-0.7707472476840472,3,0.0
21248,-0.7707472476840472,3,0.0
21249,-0.7707472476840472,3,0.0
21250,-0.7707472476840472,3,0.0
21251,-0.7707472476840472,3,0.0
21252,-0.7707472476840472,3,0.0
21253,-0.7707472476840472,3,0.0
21254,-0.7707472476840472,3,0.0
21255,-0.7707472476840472,3,0.0
21256,-0.7707472476840472,3,0.0
21257,-0.7707472476840472,3,0.0
21258,-0.7707472476840472,3,0.0
21259,-0.7707472476840472,3,0.0
21260,-0.7707472476840472,3,0.0
21261,-0.7707472476840472,3,0.0
21262,-0.7707472476840472,3,0.0
21263,-0.7707472476840472,3,0.0
21264,-0.7707472476840472,3,0.0
21265,-0.7707472476840472,3,0.0
21266,-0.7707472476840472,3,0.0
21267,-0.7707472476840472,3,0.0
21268,-0.7707472476840472,3,0.0
21269,-0.7707472476840472,3,0.0
21270,-0.7707472476840472,3,0.0
21271,-0.7707472476840472,3,0.0
21272,-0.7707472476840472,3,0.0
21273,-0.7707472476840472,3,0.0
21274,-0.7707472476840472,3,0.0
21275,-0.7707472476840472,3,0.0
21276,-0.7118230017412449,21,0.09523809523809523
21280,-0.8601776708139128,21,0.0
21281,-0.8601776708139128,21,0.0
21282,-0.685793742778611,27,0.14814814814814814
21283,-0.7729309313941347,3,0.0
21284,-0.7216013866254656,19,0.05263157894736842
21286,-0.6950854233964723,21,0.14285714285714285
21289,-0.716037312276332,13,0.07692307692307693
21290,-0.8601776708139128,21,0.0
21291,-0.8586227178564826,13,0.0
21292,-0.8601776708139128,21,0.0
21293,-0.8424687544870549,17,0.0
21295,-0.8601776708139128,21,0.0
21296,-0.7167322830505014,17,0.058823529411764705
21299,-0.8433756825246314,15,0.0
21301,-0.8601776708139128,21,0.0
21302,-0.8601776708139128,21,0.0
21304,-0.7707471721201129,3,0.0
21305,-0.8209657814433948,5,0.0
21306,-0.7707471721201129,3,0.0
21307,-0.7707471721201129,3,0.0
21308,-0.8209657814433948,5,0.0
21309,-0.8601776708139128,21,0.0
21312,-0.7183045396948236,13,0.07692307692307693
