arm,level,concord,seed,n_ad6,stop_reason,n_joint_shadow,terminal_post_corr,t1_max_dev,verdicts,true_l
OFF,0.0,discordant,55425,209,all_resolved,,0.006938877173103995,0.0,FAIL|PASS|FAIL|FAIL|FAIL|FAIL|FAIL,-0.445|0.314|0.157|0.232|-0.435|-0.139|-0.201
ON,0.0,discordant,55426,204,all_resolved,,0.02843945268276235,0.0,PASS|FAIL|FAIL|FAIL|PASS|FAIL|PASS,1.213|-1.209|0.134|0.025|0.362|-0.508|-0.413
OFF,0.0,discordant,55426,258,all_resolved,,-0.014300731982095426,0.0,PASS|FAIL|FAIL|FAIL|PASS|FAIL|FAIL,1.213|-1.209|0.134|0.025|0.362|-0.508|-0.413
ON,0.0,discordant,55427,300,bank_exhausted,,0.021224376324085636,0.0,REFER_BORDERLINE|FAIL|FAIL|REFER_BORDERLINE|PASS|FAIL|FAIL,0.396|0.050|-0.115|0.116|0.855|-0.234|0.144
OFF,0.0,discordant,55427,300,bank_exhausted,,0.013278532867362327,0.0,REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL,0.396|0.050|-0.115|0.116|0.855|-0.234|0.144
ON,0.0,discordant,55428,300,bank_exhausted,,0.003852205602592213,0.0,PASS|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL,0.438|-0.798|-0.359|0.293|-0.235|-1.103|-0.146
OFF,0.0,discordant,55428,300,bank_exhausted,,-0.0205612094746785,0.0,PASS|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL,0.438|-0.798|-0.359|0.293|-0.235|-1.103|-0.146
ON,0.0,discordant,55429,300,bank_exhausted,,0.03933094915830086,0.0,REFER_BORDERLINE|FAIL|FAIL|PASS|FAIL|FAIL|FAIL,0.703|0.209|-0.067|0.452|-0.114|0.452|0.124
OFF,0.0,discordant,55429,300,bank_exhausted,,-0.009290292998448932,0.0,PASS|FAIL|FAIL|REFER_BORDERLINE|REFER_BORDERLINE|FAIL|PASS,0.703|0.209|-0.067|0.452|-0.114|0.452|0.124
ON,0.0,discordant,55430,272,all_resolved,,-0.009891379409906536,0.0,PASS|FAIL|PASS|PASS|FAIL|PASS|FAIL,0.649|-0.349|0.327|0.559|0.215|0.411|-0.291
OFF,0.0,discordant,55430,194,all_resolved,,0.007808302503116185,0.0,PASS|FAIL|FAIL|PASS|FAIL|FAIL|FAIL,0.649|-0.349|0.327|0.559|0.215|0.411|-0.291
ON,0.0,discordant,55431,211,all_resolved,,0.0078042522301137755,0.0,FAIL|FAIL|PASS|FAIL|PASS|FAIL|FAIL,-0.691|-0.613|-0.436|-0.464|0.681|-0.135|0.250
OFF,0.0,discordant,55431,186,all_resolved,,0.010383225566125805,0.0,FAIL|FAIL|FAIL|FAIL|PASS|FAIL|FAIL,-0.691|-0.613|-0.436|-0.464|0.681|-0.135|0.250
ON,0.0,discordant,55432,237,all_resolved,,0.0014229361281673056,0.0,PASS|FAIL|PASS|FAIL|FAIL|FAIL|PASS,0.720|-0.038|1.083|0.509|0.086|-0.589|0.283
OFF,0.0,discordant,55432,267,all_resolved,,-0.025701945514498416,0.0,PASS|FAIL|PASS|FAIL|FAIL|FAIL|FAIL,0.720|-0.038|1.083|0.509|0.086|-0.589|0.283
ON,0.0,discordant,55433,300,bank_exhausted,,0.012252639080622348,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|PASS,0.321|-0.302|-0.124|-0.170|-0.312|-0.928|0.879
OFF,0.0,discordant,55433,300,bank_exhausted,,-0.031119425685749408,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|PASS,0.321|-0.302|-0.124|-0.170|-0.312|-0.928|0.879
ON,0.0,discordant,55434,255,all_resolved,,0.041953708201157944,0.0,FAIL|PASS|FAIL|PASS|FAIL|FAIL|PASS,0.126|0.598|-0.511|0.814|0.401|-1.282|0.287
OFF,0.0,discordant,55434,247,all_resolved,,-0.006710640124318985,0.0,FAIL|PASS|FAIL|PASS|FAIL|FAIL|PASS,0.126|0.598|-0.511|0.814|0.401|-1.282|0.287
ON,0.0,discordant,55435,300,bank_exhausted,,0.02862366367440802,0.0,FAIL|REFER_BORDERLINE|FAIL|PASS|FAIL|FAIL|FAIL,-0.884|0.141|0.529|1.093|1.456|-1.265|-0.504
OFF,0.0,discordant,55435,256,all_resolved,,-0.017855072914423068,0.0,FAIL|PASS|PASS|PASS|PASS|FAIL|FAIL,-0.884|0.141|0.529|1.093|1.456|-1.265|-0.504
ON,0.0,discordant,55436,199,all_resolved,,0.05200828526345608,0.0,PASS|FAIL|FAIL|PASS|FAIL|FAIL|FAIL,0.576|-0.540|-1.036|1.188|-0.428|-0.224|0.551
OFF,0.0,discordant,55436,214,all_resolved,,-0.008255190141711208,0.0,PASS|FAIL|FAIL|PASS|FAIL|FAIL|PASS,0.576|-0.540|-1.036|1.188|-0.428|-0.224|0.551
ON,0.0,discordant,55437,206,all_resolved,,0.052837373434437826,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|PASS,-0.610|-0.822|-0.238|-0.561|-0.114|-0.945|0.844
OFF,0.0,discordant,55437,199,all_resolved,,0.003121345288652105,0.0,FAIL|FAIL|FAIL|PASS|FAIL|FAIL|PASS,-0.610|-0.822|-0.238|-0.561|-0.114|-0.945|0.844
ON,0.0,discordant,55438,215,all_resolved,,-0.023198901908139894,0.0,PASS|PASS|FAIL|FAIL|FAIL|FAIL|FAIL,0.167|-0.374|-0.649|-1.139|-0.375|0.136|-0.480
OFF,0.0,discordant,55438,221,all_resolved,,0.006954576238064483,0.0,PASS|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.167|-0.374|-0.649|-1.139|-0.375|0.136|-0.480
ON,0.0,discordant,55439,300,bank_exhausted,,-0.004234824875458688,0.0,REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,0.723|0.302|-0.366|-0.037|-0.751|-0.026|-0.123
OFF,0.0,discordant,55439,300,bank_exhausted,,-0.013164262179686208,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.723|0.302|-0.366|-0.037|-0.751|-0.026|-0.123
ON,0.0,discordant,55440,300,bank_exhausted,,0.0005585214689254015,0.0,REFER_BORDERLINE|PASS|REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL|FAIL,0.610|0.568|0.440|0.133|-0.780|0.314|-0.083
OFF,0.0,discordant,55440,300,bank_exhausted,,-0.01532162583399339,0.0,FAIL|PASS|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL,0.610|0.568|0.440|0.133|-0.780|0.314|-0.083
ON,0.0,discordant,55441,206,all_resolved,,0.015357261983259339,0.0,FAIL|FAIL|PASS|PASS|FAIL|FAIL|PASS,-0.089|-0.784|1.232|1.137|-0.160|0.107|-0.011
OFF,0.0,discordant,55441,208,all_resolved,,-0.028667450537724338,0.0,FAIL|FAIL|PASS|PASS|FAIL|FAIL|FAIL,-0.089|-0.784|1.232|1.137|-0.160|0.107|-0.011
ON,0.0,discordant,55442,300,bank_exhausted,,0.03277605062415629,0.0,FAIL|PASS|PASS|FAIL|FAIL|FAIL|REFER_BORDERLINE,-0.161|1.039|1.478|-1.157|-0.955|0.261|0.276
OFF,0.0,discordant,55442,300,bank_exhausted,,-0.0006138886966090693,0.0,FAIL|PASS|PASS|FAIL|FAIL|REFER_BORDERLINE|FAIL,-0.161|1.039|1.478|-1.157|-0.955|0.261|0.276
ON,0.0,discordant,55443,300,bank_exhausted,,0.0511078654069812,0.0,PASS|REFER_BORDERLINE|FAIL|PASS|FAIL|FAIL|PASS,-0.076|0.223|-0.305|0.559|0.170|-1.463|0.877
OFF,0.0,discordant,55443,300,bank_exhausted,,0.008877819432405327,0.0,REFER_BORDERLINE|PASS|FAIL|PASS|FAIL|FAIL|PASS,-0.076|0.223|-0.305|0.559|0.170|-1.463|0.877
ON,0.0,discordant,55444,300,bank_exhausted,,-0.02144360756881329,0.0,REFER_BORDERLINE|PASS|FAIL|PASS|PASS|FAIL|PASS,-0.029|1.072|0.444|0.812|0.145|-0.239|0.369
OFF,0.0,discordant,55444,300,bank_exhausted,,-0.0005549261471649464,0.0,REFER_BORDERLINE|PASS|PASS|PASS|PASS|FAIL|FAIL,-0.029|1.072|0.444|0.812|0.145|-0.239|0.369
ON,0.0,discordant,55445,300,bank_exhausted,,0.007478922496060121,0.0,PASS|REFER_BORDERLINE|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,-0.023|-0.204|-0.640|-0.493|-1.100|0.514|-0.667
OFF,0.0,discordant,55445,300,bank_exhausted,,0.02669105885877251,0.0,PASS|REFER_BORDERLINE|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,-0.023|-0.204|-0.640|-0.493|-1.100|0.514|-0.667
ON,0.0,discordant,55446,300,bank_exhausted,,0.009701572822024678,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE,-0.256|0.096|0.012|-0.177|0.129|0.325|0.601
OFF,0.0,discordant,55446,300,bank_exhausted,,-0.02452542299972807,0.0,FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|PASS,-0.256|0.096|0.012|-0.177|0.129|0.325|0.601
ON,0.0,discordant,55447,300,bank_exhausted,,0.04887941739090622,0.0,REFER_BORDERLINE|PASS|PASS|PASS|FAIL|FAIL|PASS,-0.071|0.747|0.271|0.351|-0.072|0.449|-0.329
OFF,0.0,discordant,55447,278,all_resolved,,-0.0048306571663673,0.0,FAIL|PASS|FAIL|PASS|FAIL|FAIL|FAIL,-0.071|0.747|0.271|0.351|-0.072|0.449|-0.329
ON,0.0,discordant,55448,300,bank_exhausted,,0.035984803164971046,0.0,PASS|REFER_BORDERLINE|PASS|FAIL|FAIL|FAIL|FAIL,0.734|-0.457|0.807|-0.209|0.067|-0.170|0.469
OFF,0.0,discordant,55448,283,all_resolved,,-0.0075708403553469035,0.0,PASS|FAIL|PASS|FAIL|FAIL|FAIL|PASS,0.734|-0.457|0.807|-0.209|0.067|-0.170|0.469
ON,0.0,discordant,55449,219,all_resolved,,0.00822624549305122,0.0,FAIL|PASS|FAIL|PASS|PASS|PASS|PASS,-0.321|-0.210|-0.059|0.258|-0.005|0.481|0.828
OFF,0.0,discordant,55449,200,all_resolved,,-0.01988428219386776,0.0,FAIL|PASS|FAIL|PASS|FAIL|PASS|PASS,-0.321|-0.210|-0.059|0.258|-0.005|0.481|0.828
ON,0.0,discordant,55450,221,all_resolved,,0.03422424032870899,0.0,FAIL|PASS|FAIL|PASS|FAIL|FAIL|FAIL,-0.672|0.088|0.103|0.701|-0.630|-0.808|-0.123
OFF,0.0,discordant,55450,212,all_resolved,,-0.00961916829762144,0.0,FAIL|FAIL|FAIL|PASS|FAIL|FAIL|FAIL,-0.672|0.088|0.103|0.701|-0.630|-0.808|-0.123
ON,0.0,discordant,55451,300,bank_exhausted,,0.019677829925718524,0.0,REFER_BORDERLINE|REFER_BORDERLINE|FAIL|FAIL|PASS|FAIL|FAIL,0.355|-0.473|-0.061|-0.326|0.063|0.012|0.304
OFF,0.0,discordant,55451,300,bank_exhausted,,0.005316637066475098,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE,0.355|-0.473|-0.061|-0.326|0.063|0.012|0.304
ON,0.0,discordant,55452,272,all_resolved,,-0.0008670536018818324,0.0,FAIL|FAIL|FAIL|PASS|FAIL|FAIL|FAIL,-0.465|-0.184|-0.125|0.801|-0.393|-0.046|-0.039
OFF,0.0,discordant,55452,300,bank_exhausted,,-0.011854007286799997,0.0,FAIL|FAIL|FAIL|PASS|FAIL|REFER_BORDERLINE|FAIL,-0.465|-0.184|-0.125|0.801|-0.393|-0.046|-0.039
ON,0.0,discordant,55453,300,bank_exhausted,,-0.000851244269319549,0.0,FAIL|REFER_BORDERLINE|FAIL|REFER_BORDERLINE|REFER_BORDERLINE|FAIL|PASS,0.081|-0.217|-0.547|0.415|0.416|0.291|0.597
OFF,0.0,discordant,55453,300,bank_exhausted,,-0.006863938008596669,0.0,FAIL|FAIL|FAIL|PASS|FAIL|REFER_BORDERLINE|PASS,0.081|-0.217|-0.547|0.415|0.416|0.291|0.597
ON,0.0,discordant,55454,300,bank_exhausted,,0.04702922233298576,0.0,FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL,-1.224|-0.262|-1.005|0.094|-0.774|-0.766|-0.328
OFF,0.0,discordant,55454,300,bank_exhausted,,-0.028439229971251114,0.0,FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL,-1.224|-0.262|-1.005|0.094|-0.774|-0.766|-0.328
ON,0.0,discordant,55455,300,bank_exhausted,,0.00949401262942343,0.0,FAIL|FAIL|FAIL|FAIL|PASS|REFER_BORDERLINE|REFER_BORDERLINE,-0.888|-0.597|-0.372|-0.572|0.323|0.480|-0.102
OFF,0.0,discordant,55455,300,bank_exhausted,,0.018904499929860007,0.0,PASS|FAIL|FAIL|FAIL|REFER_BORDERLINE|REFER_BORDERLINE|FAIL,-0.888|-0.597|-0.372|-0.572|0.323|0.480|-0.102
ON,0.0,discordant,55456,202,all_resolved,,0.04030150853895185,0.0,FAIL|PASS|FAIL|FAIL|PASS|FAIL|FAIL,0.483|0.786|-0.243|0.134|1.015|-1.248|-0.511
OFF,0.0,discordant,55456,211,all_resolved,,-0.01536701471669701,0.0,FAIL|PASS|FAIL|PASS|PASS|FAIL|FAIL,0.483|0.786|-0.243|0.134|1.015|-1.248|-0.511
ON,0.0,discordant,55457,192,all_resolved,,-0.009041664022756786,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.640|-1.007|0.194|-0.368|-0.064|-0.605|-0.298
OFF,0.0,discordant,55457,228,all_resolved,,0.014876884729617465,0.0,FAIL|FAIL|PASS|FAIL|FAIL|FAIL|FAIL,-0.640|-1.007|0.194|-0.368|-0.064|-0.605|-0.298
ON,0.0,discordant,55458,300,bank_exhausted,,0.012475874268100231,0.0,FAIL|PASS|FAIL|REFER_BORDERLINE|FAIL|PASS|FAIL,-0.880|0.667|0.178|0.019|-1.195|1.032|-0.043
OFF,0.0,discordant,55458,245,all_resolved,,-0.008004656765718496,0.0,FAIL|PASS|FAIL|PASS|FAIL|PASS|FAIL,-0.880|0.667|0.178|0.019|-1.195|1.032|-0.043
ON,0.0,discordant,55459,300,bank_exhausted,,-0.014025096089714742,0.0,PASS|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,1.118|-0.025|0.612|-0.324|-0.908|0.090|-0.270
OFF,0.0,discordant,55459,300,bank_exhausted,,0.0158050905848854,0.0,PASS|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL,1.118|-0.025|0.612|-0.324|-0.908|0.090|-0.270
ON,0.0,discordant,55460,300,bank_exhausted,,0.052976425565218546,0.0,REFER_BORDERLINE|FAIL|PASS|FAIL|FAIL|FAIL|FAIL,-0.040|0.371|0.447|-0.850|-0.971|-1.067|0.126
OFF,0.0,discordant,55460,300,bank_exhausted,,0.014281781620746553,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,-0.040|0.371|0.447|-0.850|-0.971|-1.067|0.126
ON,0.0,discordant,55461,196,all_resolved,,0.004032350250641425,0.0,FAIL|FAIL|PASS|FAIL|FAIL|FAIL|PASS,-1.362|-0.487|0.720|0.029|0.032|0.720|0.025
OFF,0.0,discordant,55461,221,all_resolved,,-0.01311725807974893,0.0,FAIL|FAIL|PASS|FAIL|FAIL|FAIL|FAIL,-1.362|-0.487|0.720|0.029|0.032|0.720|0.025
ON,0.0,discordant,55462,300,bank_exhausted,,0.013897390547402376,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.124|-0.001|0.804|0.214|-0.138|-0.598|-0.738
OFF,0.0,discordant,55462,300,bank_exhausted,,-0.01679048636459885,0.0,FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL,-0.124|-0.001|0.804|0.214|-0.138|-0.598|-0.738
ON,0.0,discordant,55463,300,bank_exhausted,,0.03789014680598976,0.0,FAIL|PASS|REFER_BORDERLINE|PASS|FAIL|FAIL|FAIL,-0.086|1.342|-0.013|0.489|-0.281|0.722|-0.093
OFF,0.0,discordant,55463,300,bank_exhausted,,-0.010078909126275766,0.0,REFER_BORDERLINE|PASS|FAIL|PASS|FAIL|PASS|PASS,-0.086|1.342|-0.013|0.489|-0.281|0.722|-0.093
ON,0.0,discordant,55464,207,all_resolved,,0.01858256677635073,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.369|-1.229|0.299|-0.189|0.703|0.262|-0.978
OFF,0.0,discordant,55464,300,bank_exhausted,,-0.015425290735248311,0.0,FAIL|FAIL|PASS|PASS|REFER_BORDERLINE|FAIL|FAIL,-0.369|-1.229|0.299|-0.189|0.703|0.262|-0.978
ON,0.0,discordant,55465,200,all_resolved,,0.015333195552388577,0.0,FAIL|PASS|PASS|PASS|FAIL|FAIL|FAIL,0.596|0.598|0.427|0.361|-0.490|-0.295|-0.746
OFF,0.0,discordant,55465,300,bank_exhausted,,0.018115564150770726,0.0,PASS|PASS|FAIL|REFER_BORDERLINE|FAIL|REFER_BORDERLINE|FAIL,0.596|0.598|0.427|0.361|-0.490|-0.295|-0.746
ON,0.0,discordant,55466,300,bank_exhausted,,0.02606100679726779,0.0,FAIL|PASS|FAIL|PASS|PASS|FAIL|REFER_BORDERLINE,-0.359|0.406|-0.086|0.991|0.738|0.687|0.509
OFF,0.0,discordant,55466,300,bank_exhausted,,-0.013820957193178671,0.0,FAIL|REFER_BORDERLINE|FAIL|PASS|PASS|PASS|REFER_BORDERLINE,-0.359|0.406|-0.086|0.991|0.738|0.687|0.509
ON,0.0,discordant,55467,300,bank_exhausted,,0.05680898082199597,0.0,FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|REFER_BORDERLINE,-0.774|-0.750|0.508|0.713|0.140|-0.145|0.176
OFF,0.0,discordant,55467,300,bank_exhausted,,0.003616865678764839,0.0,FAIL|FAIL|REFER_BORDERLINE|PASS|FAIL|FAIL|REFER_BORDERLINE,-0.774|-0.750|0.508|0.713|0.140|-0.145|0.176
ON,0.0,discordant,55468,300,bank_exhausted,,0.03800262081325197,0.0,FAIL|REFER_BORDERLINE|PASS|FAIL|FAIL|FAIL|FAIL,-0.502|-0.149|0.459|-0.736|-0.514|0.676|0.027
OFF,0.0,discordant,55468,300,bank_exhausted,,0.008260809067367411,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|PASS|REFER_BORDERLINE,-0.502|-0.149|0.459|-0.736|-0.514|0.676|0.027
ON,0.0,discordant,55469,300,bank_exhausted,,0.022779879152155173,0.0,REFER_BORDERLINE|FAIL|PASS|PASS|REFER_BORDERLINE|FAIL|PASS,0.027|0.308|0.490|1.036|0.053|0.069|0.140
OFF,0.0,discordant,55469,300,bank_exhausted,,-0.01196394688833866,0.0,FAIL|PASS|PASS|PASS|FAIL|PASS|REFER_BORDERLINE,0.027|0.308|0.490|1.036|0.053|0.069|0.140
ON,0.0,discordant,55470,300,bank_exhausted,,0.02158442766124679,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,1.064|0.236|-0.189|-1.113|-0.242|0.018|0.637
OFF,0.0,discordant,55470,300,bank_exhausted,,0.013464181746557967,0.0,PASS|REFER_BORDERLINE|FAIL|FAIL|FAIL|REFER_BORDERLINE|REFER_BORDERLINE,1.064|0.236|-0.189|-1.113|-0.242|0.018|0.637
ON,0.0,discordant,55471,300,bank_exhausted,,0.006503256721843446,0.0,PASS|PASS|REFER_BORDERLINE|PASS|FAIL|FAIL|PASS,0.424|0.846|0.188|0.248|-0.074|-0.705|1.838
OFF,0.0,discordant,55471,236,all_resolved,,-0.02162716674548234,0.0,FAIL|PASS|FAIL|PASS|FAIL|FAIL|PASS,0.424|0.846|0.188|0.248|-0.074|-0.705|1.838
ON,0.0,discordant,55472,230,all_resolved,,0.009175550613560407,0.0,FAIL|FAIL|PASS|FAIL|FAIL|FAIL|PASS,-0.872|-0.806|1.563|0.416|-0.006|-0.130|0.361
OFF,0.0,discordant,55472,300,bank_exhausted,,-0.005900529286603229,0.0,FAIL|FAIL|PASS|REFER_BORDERLINE|FAIL|FAIL|FAIL,-0.872|-0.806|1.563|0.416|-0.006|-0.130|0.361
ON,0.0,discordant,55473,300,bank_exhausted,,-0.0007789265045316599,0.0,FAIL|REFER_BORDERLINE|FAIL|PASS|REFER_BORDERLINE|FAIL|FAIL,-0.262|0.662|0.670|1.565|0.088|0.042|-0.017
OFF,0.0,discordant,55473,300,bank_exhausted,,-0.018188093845737528,0.0,REFER_BORDERLINE|PASS|PASS|PASS|REFER_BORDERLINE|REFER_BORDERLINE|FAIL,-0.262|0.662|0.670|1.565|0.088|0.042|-0.017
ON,0.0,discordant,55474,300,bank_exhausted,,0.02788814328135833,0.0,FAIL|PASS|FAIL|REFER_BORDERLINE|PASS|FAIL|FAIL,-0.847|0.719|-0.363|0.317|1.314|0.184|0.334
OFF,0.0,discordant,55474,264,all_resolved,,-0.020382641527476156,0.0,FAIL|PASS|FAIL|PASS|PASS|FAIL|FAIL,-0.847|0.719|-0.363|0.317|1.314|0.184|0.334
ON,0.0,discordant,55475,300,bank_exhausted,,0.01161605488645613,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.402|-0.414|0.092|0.056|-0.388|-0.283|-0.756
OFF,0.0,discordant,55475,300,bank_exhausted,,0.005645960905762363,0.0,REFER_BORDERLINE|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL,0.402|-0.414|0.092|0.056|-0.388|-0.283|-0.756
ON,0.0,discordant,55476,300,bank_exhausted,,0.013526949332776301,0.0,FAIL|PASS|FAIL|REFER_BORDERLINE|PASS|PASS|FAIL,-0.039|1.089|0.489|0.346|0.958|1.374|-0.352
OFF,0.0,discordant,55476,300,bank_exhausted,,0.0052386800647491166,0.0,REFER_BORDERLINE|PASS|PASS|PASS|PASS|PASS|FAIL,-0.039|1.089|0.489|0.346|0.958|1.374|-0.352
ON,0.0,discordant,55477,195,all_resolved,,0.0310641922091988,0.0,PASS|PASS|FAIL|FAIL|FAIL|PASS|FAIL,1.425|0.733|-0.688|-0.248|-0.082|0.757|0.111
OFF,0.0,discordant,55477,300,bank_exhausted,,7.576880506732798e-06,0.0,PASS|PASS|FAIL|REFER_BORDERLINE|FAIL|PASS|FAIL,1.425|0.733|-0.688|-0.248|-0.082|0.757|0.111
ON,0.0,discordant,55478,300,bank_exhausted,,0.04489005408311645,0.0,FAIL|PASS|REFER_BORDERLINE|FAIL|FAIL|REFER_BORDERLINE|FAIL,-0.398|0.649|0.509|-0.351|-0.075|0.425|-0.370
OFF,0.0,discordant,55478,272,all_resolved,,0.010055027623821452,0.0,FAIL|PASS|PASS|FAIL|PASS|PASS|FAIL,-0.398|0.649|0.509|-0.351|-0.075|0.425|-0.370
ON,0.0,discordant,55479,202,all_resolved,,0.00516764110750737,0.0,FAIL|FAIL|FAIL|FAIL|PASS|FAIL|FAIL,-0.176|-0.205|-0.626|-0.865|0.363|-0.831|-0.090
OFF,0.0,discordant,55479,244,all_resolved,,-0.03551997768073222,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.176|-0.205|-0.626|-0.865|0.363|-0.831|-0.090
ON,0.6,concordant,55480,300,bank_exhausted,,0.030354348123833804,0.0,PASS|PASS|PASS|PASS|REFER_BORDERLINE|PASS|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
OFF,0.6,concordant,55480,300,bank_exhausted,,-0.039569468197867434,0.0,REFER_BORDERLINE|PASS|FAIL|PASS|FAIL|PASS|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
ON,0.6,concordant,55481,300,bank_exhausted,,0.021893804237158997,0.0,PASS|PASS|REFER_BORDERLINE|PASS|PASS|FAIL|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
OFF,0.6,concordant,55481,300,bank_exhausted,,-0.016022573435391735,0.0,PASS|PASS|PASS|PASS|PASS|REFER_BORDERLINE|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
ON,0.6,concordant,55482,300,bank_exhausted,,0.05400718502076646,0.0,FAIL|PASS|PASS|REFER_BORDERLINE|REFER_BORDERLINE|FAIL|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
OFF,0.6,concordant,55482,258,all_resolved,,0.023979964769998075,0.0,FAIL|PASS|FAIL|PASS|FAIL|FAIL|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
ON,0.6,concordant,55483,216,all_resolved,,0.034542571244318816,0.0,FAIL|PASS|PASS|PASS|PASS|FAIL|FAIL,0.600|0.600|0.600|0.600|0.600|0.600|0.600
OFF,0.6,concordant,55483,300,bank_exhausted,,-0.0145808641209577,0.0,REFER_BORDERLINE|PASS|REFER_BORDERLINE|PASS|REFER_BORDERLINE|PASS|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
ON,0.6,concordant,55484,300,bank_exhausted,,-0.003711416209851583,0.0,PASS|FAIL|PASS|REFER_BORDERLINE|PASS|PASS|FAIL,0.600|0.600|0.600|0.600|0.600|0.600|0.600
OFF,0.6,concordant,55484,300,bank_exhausted,,0.01127047907255985,0.0,PASS|PASS|PASS|FAIL|PASS|REFER_BORDERLINE|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
ON,0.6,concordant,55485,300,bank_exhausted,,0.007901650924125423,0.0,FAIL|REFER_BORDERLINE|FAIL|PASS|REFER_BORDERLINE|PASS|REFER_BORDERLINE,0.600|0.600|0.600|0.600|0.600|0.600|0.600
OFF,0.6,concordant,55485,227,all_resolved,,-0.009743503270472196,0.0,PASS|PASS|FAIL|PASS|PASS|FAIL|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
ON,0.6,concordant,55486,300,bank_exhausted,,-0.007732254798451836,0.0,REFER_BORDERLINE|PASS|PASS|PASS|PASS|PASS|REFER_BORDERLINE,0.600|0.600|0.600|0.600|0.600|0.600|0.600
OFF,0.6,concordant,55486,300,bank_exhausted,,0.018605238765992405,0.0,REFER_BORDERLINE|PASS|PASS|PASS|PASS|FAIL|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
ON,0.6,concordant,55487,300,bank_exhausted,,0.008326144336842409,0.0,PASS|PASS|PASS|PASS|PASS|PASS|REFER_BORDERLINE,0.600|0.600|0.600|0.600|0.600|0.600|0.600
OFF,0.6,concordant,55487,273,all_resolved,,-0.002700128696134614,0.0,PASS|PASS|FAIL|PASS|PASS|FAIL|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
ON,0.6,concordant,55488,203,all_resolved,,0.02248883694133866,0.0,PASS|PASS|FAIL|PASS|PASS|PASS|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
OFF,0.6,concordant,55488,300,bank_exhausted,,0.005245743901958299,0.0,REFER_BORDERLINE|PASS|FAIL|PASS|PASS|PASS|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
ON,0.6,concordant,55489,300,bank_exhausted,,0.017738054872193692,0.0,PASS|PASS|REFER_BORDERLINE|PASS|PASS|PASS|PASS,0.600|0.600|0.600|0.600|0.600|0.600|0.600
